Date,District,fireCount
2016-05-06,SBS Nagar,2.0
2016-05-06,Sangrur,31.0
2016-05-06,Tarn Taran,78.0
2016-05-07,Amritsar,222.0
2016-05-07,Barnala,12.0
2016-05-07,Bathinda,55.0
2016-05-07,Faridkot,38.0
2016-05-07,Fatehgarh Sahib,39.0
2016-05-07,Fazilka,50.0
2016-05-07,Firozpur,161.0
2016-05-07,Gurdaspur,209.0
2016-05-07,Hoshiarpur,48.0
2016-05-07,Jalandhar,114.0
2016-05-07,Kapurthala,57.0
2016-05-07,Ludhiana,168.0
2016-05-07,Mansa,5.0
2016-05-07,Moga,76.0
2016-05-07,Muktsar,75.0
2016-05-07,Pathankot,26.0
2016-05-07,Patiala,52.0
2016-05-07,Rupnagar,9.0
2016-05-07,SAS Nagar,2.0
2016-05-07,SBS Nagar,27.0
2016-05-07,Sangrur,37.0
2016-05-07,Tarn Taran,117.0
2016-05-08,Amritsar,84.0
2016-05-08,Barnala,5.0
2016-05-08,Bathinda,13.0
2016-05-08,Faridkot,13.0
2016-05-08,Fatehgarh Sahib,19.0
2016-05-08,Fazilka,22.0
2016-05-08,Firozpur,68.0
2016-05-08,Gurdaspur,60.0
2016-05-08,Hoshiarpur,20.0
2016-05-08,Jalandhar,43.0
2016-05-08,Kapurthala,44.0
2016-05-08,Ludhiana,110.0
2016-05-08,Mansa,3.0
2016-05-08,Moga,22.0
2016-05-08,Muktsar,33.0
2016-05-08,Pathankot,9.0
2016-05-08,Patiala,19.0
2016-05-08,Rupnagar,2.0
2016-05-08,SAS Nagar,0.0
2016-05-08,SBS Nagar,25.0
2016-05-08,Sangrur,19.0
2016-05-08,Tarn Taran,53.0
2016-05-09,Amritsar,20.0
2016-05-09,Barnala,10.0
2016-05-09,Bathinda,8.0
2016-05-09,Faridkot,1.0
2016-05-09,Fatehgarh Sahib,22.0
2016-05-09,Fazilka,5.0
2016-05-09,Firozpur,21.0
2016-05-09,Gurdaspur,53.0
2016-05-09,Hoshiarpur,39.0
2016-05-09,Jalandhar,89.0
2016-05-09,Kapurthala,23.0
2016-05-09,Ludhiana,110.0
2016-05-09,Mansa,1.0
2016-05-09,Moga,6.0
2016-05-09,Muktsar,19.0
2016-05-09,Pathankot,3.0
2016-05-09,Patiala,18.0
2016-05-09,Rupnagar,6.0
2016-05-09,SAS Nagar,2.0
2016-05-09,SBS Nagar,33.0
2016-05-09,Sangrur,22.0
2016-05-09,Tarn Taran,5.0
2016-05-10,Amritsar,17.0
2016-05-10,Barnala,0.0
2016-05-10,Bathinda,3.0
2016-05-10,Faridkot,5.0
2016-05-10,Fatehgarh Sahib,10.0
2016-05-10,Fazilka,2.0
2016-05-10,Firozpur,7.0
2016-05-10,Gurdaspur,11.0
2016-05-10,Hoshiarpur,2.0
2016-05-10,Jalandhar,3.0
2016-05-10,Kapurthala,4.0
2016-05-10,Ludhiana,15.0
2016-05-10,Mansa,1.0
2016-05-10,Moga,5.0
2016-05-10,Muktsar,11.0
2016-05-10,Pathankot,2.0
2016-05-10,Patiala,10.0
2016-05-10,Rupnagar,7.0
2016-05-10,SAS Nagar,0.0
2016-05-10,SBS Nagar,1.0
2016-05-10,Sangrur,1.0
2016-05-10,Tarn Taran,3.0
2016-05-11,Amritsar,63.0
2016-05-11,Barnala,2.0
2016-05-11,Bathinda,22.0
2016-05-11,Faridkot,13.0
2016-05-11,Fatehgarh Sahib,6.0
2016-05-11,Fazilka,16.0
2016-05-11,Firozpur,44.0
2016-05-11,Gurdaspur,12.0
2016-05-11,Hoshiarpur,6.0
2016-05-11,Jalandhar,61.0
2016-05-11,Kapurthala,58.0
2016-05-11,Ludhiana,31.0
2016-05-11,Mansa,5.0
2016-05-11,Moga,13.0
2016-05-11,Muktsar,68.0
2016-05-11,Pathankot,0.0
2016-05-11,Patiala,4.0
2016-05-11,Rupnagar,0.0
2016-05-11,SAS Nagar,0.0
2016-05-11,SBS Nagar,2.0
2016-05-11,Sangrur,11.0
2016-05-11,Tarn Taran,26.0
2016-05-12,Amritsar,57.0
2016-05-12,Barnala,1.0
2016-05-12,Bathinda,23.0
2016-05-12,Faridkot,8.0
2016-05-12,Fatehgarh Sahib,7.0
2016-05-12,Fazilka,18.0
2016-05-12,Firozpur,29.0
2016-05-12,Gurdaspur,46.0
2016-05-12,Hoshiarpur,15.0
2016-05-12,Jalandhar,67.0
2016-05-12,Kapurthala,31.0
2016-05-12,Ludhiana,48.0
2016-05-12,Mansa,3.0
2016-05-12,Moga,8.0
2016-05-12,Muktsar,57.0
2016-05-12,Pathankot,24.0
2016-05-12,Patiala,14.0
2016-05-12,Rupnagar,1.0
2016-05-12,SAS Nagar,2.0
2016-05-12,SBS Nagar,2.0
2016-05-12,Sangrur,12.0
2016-05-12,Tarn Taran,19.0
2016-05-13,Amritsar,20.0
2016-05-13,Barnala,1.0
2016-05-13,Bathinda,4.0
2016-05-13,Faridkot,1.0
2016-05-13,Fatehgarh Sahib,3.0
2016-05-13,Fazilka,4.0
2016-05-13,Firozpur,8.0
2016-05-13,Gurdaspur,33.0
2016-05-13,Hoshiarpur,13.0
2016-05-13,Jalandhar,42.0
2016-05-13,Kapurthala,29.0
2016-05-13,Ludhiana,45.0
2016-05-13,Mansa,2.0
2016-05-13,Moga,1.0
2016-05-13,Muktsar,11.0
2016-05-13,Pathankot,20.0
2016-05-13,Patiala,10.0
2016-05-13,Rupnagar,4.0
2016-05-13,SAS Nagar,0.0
2016-05-13,SBS Nagar,6.0
2016-05-13,Sangrur,4.0
2016-05-13,Tarn Taran,9.0
2016-05-14,Amritsar,5.0
2016-05-14,Barnala,0.0
2016-05-14,Bathinda,0.0
2016-05-14,Faridkot,2.0
2016-05-14,Fatehgarh Sahib,5.0
2016-05-14,Fazilka,1.0
2016-05-14,Firozpur,5.0
2016-05-14,Gurdaspur,1.0
2016-05-14,Hoshiarpur,2.0
2016-05-14,Jalandhar,2.0
2016-05-14,Kapurthala,4.0
2016-05-14,Ludhiana,2.0
2016-05-14,Mansa,0.0
2016-05-14,Moga,0.0
2016-05-14,Muktsar,6.0
2016-05-14,Pathankot,2.0
2016-05-14,Patiala,4.0
2016-05-14,Rupnagar,0.0
2016-05-14,SAS Nagar,1.0
2016-05-14,SBS Nagar,2.0
2016-05-14,Sangrur,0.0
2016-05-14,Tarn Taran,2.0
2016-05-15,Amritsar,6.0
2016-05-15,Barnala,0.0
2016-05-15,Bathinda,0.0
2016-05-15,Faridkot,0.0
2016-05-15,Fatehgarh Sahib,1.0
2016-05-15,Fazilka,0.0
2016-05-15,Firozpur,1.0
2016-05-15,Gurdaspur,2.0
2016-05-15,Hoshiarpur,0.0
2016-05-15,Jalandhar,7.0
2016-05-15,Kapurthala,4.0
2016-05-15,Ludhiana,9.0
2016-05-15,Mansa,0.0
2016-05-15,Moga,0.0
2016-05-15,Muktsar,1.0
2016-05-15,Pathankot,0.0
2016-05-15,Patiala,10.0
2016-05-15,Rupnagar,2.0
2016-05-15,SAS Nagar,0.0
2016-05-15,SBS Nagar,3.0
2016-05-15,Sangrur,2.0
2016-05-15,Tarn Taran,4.0
2016-05-16,Amritsar,3.0
2016-05-16,Barnala,0.0
2016-05-16,Bathinda,1.0
2016-05-16,Faridkot,1.0
2016-05-16,Fatehgarh Sahib,1.0
2016-05-16,Fazilka,2.0
2016-05-16,Firozpur,6.0
2016-05-16,Gurdaspur,6.0
2016-05-16,Hoshiarpur,3.0
2016-05-16,Jalandhar,7.0
2016-05-16,Kapurthala,5.0
2016-05-16,Ludhiana,10.0
2016-05-16,Mansa,0.0
2016-05-16,Moga,0.0
2016-05-16,Muktsar,5.0
2016-05-16,Pathankot,1.0
2016-05-16,Patiala,0.0
2016-05-16,Rupnagar,0.0
2016-05-16,SAS Nagar,0.0
2016-05-16,SBS Nagar,3.0
2016-05-16,Sangrur,0.0
2016-05-16,Tarn Taran,0.0
2016-05-17,Amritsar,17.0
2016-05-17,Barnala,1.0
2016-05-17,Bathinda,3.0
2016-05-17,Faridkot,2.0
2016-05-17,Fatehgarh Sahib,0.0
2016-05-17,Fazilka,4.0
2016-05-17,Firozpur,5.0
2016-05-17,Gurdaspur,10.0
2016-05-17,Hoshiarpur,0.0
2016-05-17,Jalandhar,8.0
2016-05-17,Kapurthala,13.0
2016-05-17,Ludhiana,8.0
2016-05-17,Mansa,0.0
2016-05-17,Moga,0.0
2016-05-17,Muktsar,14.0
2016-05-17,Pathankot,3.0
2016-05-17,Patiala,0.0
2016-05-17,Rupnagar,3.0
2016-05-17,SAS Nagar,0.0
2016-05-17,SBS Nagar,4.0
2016-05-17,Sangrur,1.0
2016-05-17,Tarn Taran,2.0
2016-05-18,Amritsar,5.0
2016-05-18,Barnala,0.0
2016-05-18,Bathinda,0.0
2016-05-18,Faridkot,1.0
2016-05-18,Fatehgarh Sahib,1.0
2016-05-18,Fazilka,4.0
2016-05-18,Firozpur,5.0
2016-05-18,Gurdaspur,21.0
2016-05-18,Hoshiarpur,1.0
2016-05-18,Jalandhar,21.0
2016-05-18,Kapurthala,5.0
2016-05-18,Ludhiana,23.0
2016-05-18,Mansa,0.0
2016-05-18,Moga,2.0
2016-05-18,Muktsar,5.0
2016-05-18,Pathankot,1.0
2016-05-18,Patiala,3.0
2016-05-18,Rupnagar,5.0
2016-05-18,SAS Nagar,0.0
2016-05-18,SBS Nagar,7.0
2016-05-18,Sangrur,2.0
2016-05-18,Tarn Taran,5.0
2016-05-19,Amritsar,1.0
2016-05-19,Barnala,0.0
2016-05-19,Bathinda,0.0
2016-05-19,Faridkot,2.0
2016-05-19,Fatehgarh Sahib,0.0
2016-05-19,Fazilka,0.0
2016-05-19,Firozpur,4.0
2016-05-19,Gurdaspur,1.0
2016-05-19,Hoshiarpur,1.0
2016-05-19,Jalandhar,8.0
2016-05-19,Kapurthala,4.0
2016-05-19,Ludhiana,3.0
2016-05-19,Mansa,0.0
2016-05-19,Moga,2.0
2016-05-19,Muktsar,0.0
2016-05-19,Pathankot,0.0
2016-05-19,Patiala,1.0
2016-05-19,Rupnagar,0.0
2016-05-19,SAS Nagar,0.0
2016-05-19,SBS Nagar,5.0
2016-05-19,Sangrur,0.0
2016-05-19,Tarn Taran,0.0
2016-05-20,Amritsar,1.0
2016-05-20,Barnala,0.0
2016-05-20,Bathinda,0.0
2016-05-20,Faridkot,2.0
2016-05-20,Fatehgarh Sahib,0.0
2016-05-20,Fazilka,0.0
2016-05-20,Firozpur,1.0
2016-05-20,Gurdaspur,1.0
2016-05-20,Hoshiarpur,4.0
2016-05-20,Jalandhar,3.0
2016-05-20,Kapurthala,4.0
2016-05-20,Ludhiana,7.0
2016-05-20,Mansa,0.0
2016-05-20,Moga,0.0
2016-05-20,Muktsar,0.0
2016-05-20,Pathankot,1.0
2016-05-20,Patiala,0.0
2016-05-20,Rupnagar,0.0
2016-05-20,SAS Nagar,0.0
2016-05-20,SBS Nagar,1.0
2016-05-20,Sangrur,0.0
2016-05-20,Tarn Taran,5.0
2016-05-21,Amritsar,3.0
2016-05-21,Barnala,0.0
2016-05-21,Bathinda,0.0
2016-05-21,Faridkot,0.0
2016-05-21,Fatehgarh Sahib,0.0
2016-05-21,Fazilka,4.0
2016-05-21,Firozpur,5.0
2016-05-21,Gurdaspur,0.0
2016-05-21,Hoshiarpur,0.0
2016-05-21,Jalandhar,0.0
2016-05-21,Kapurthala,0.0
2016-05-21,Ludhiana,1.0
2016-05-21,Mansa,0.0
2016-05-21,Moga,0.0
2016-05-21,Muktsar,0.0
2016-05-21,Pathankot,0.0
2016-05-21,Patiala,1.0
2016-05-21,Rupnagar,1.0
2016-05-21,SAS Nagar,0.0
2016-05-21,SBS Nagar,1.0
2016-05-21,Sangrur,0.0
2016-05-21,Tarn Taran,0.0
2016-05-22,Amritsar,0.0
2016-05-22,Barnala,0.0
2016-05-22,Bathinda,0.0
2016-05-22,Faridkot,0.0
2016-05-22,Fatehgarh Sahib,0.0
2016-05-22,Fazilka,0.0
2016-05-22,Firozpur,0.0
2016-05-22,Gurdaspur,0.0
2016-05-22,Hoshiarpur,0.0
2016-05-22,Jalandhar,0.0
2016-05-22,Kapurthala,0.0
2016-05-22,Ludhiana,0.0
2016-05-22,Mansa,0.0
2016-05-22,Moga,0.0
2016-05-22,Muktsar,0.0
2016-05-22,Pathankot,0.0
2016-05-22,Patiala,0.0
2016-05-22,Rupnagar,0.0
2016-05-22,SAS Nagar,0.0
2016-05-22,SBS Nagar,0.0
2016-05-22,Sangrur,0.0
2016-05-22,Tarn Taran,0.0
2016-05-23,Amritsar,0.0
2016-05-23,Barnala,0.0
2016-05-23,Bathinda,0.0
2016-05-23,Faridkot,0.0
2016-05-23,Fatehgarh Sahib,0.0
2016-05-23,Fazilka,0.0
2016-05-23,Firozpur,0.0
2016-05-23,Gurdaspur,0.0
2016-05-23,Hoshiarpur,0.0
2016-05-23,Jalandhar,0.0
2016-05-23,Kapurthala,0.0
2016-05-23,Ludhiana,0.0
2016-05-23,Mansa,0.0
2016-05-23,Moga,0.0
2016-05-23,Muktsar,0.0
2016-05-23,Pathankot,0.0
2016-05-23,Patiala,0.0
2016-05-23,Rupnagar,0.0
2016-05-23,SAS Nagar,0.0
2016-05-23,SBS Nagar,0.0
2016-05-23,Sangrur,0.0
2016-05-23,Tarn Taran,0.0
2016-05-24,Amritsar,0.0
2016-05-24,Barnala,0.0
2016-05-24,Bathinda,0.0
2016-05-24,Faridkot,0.0
2016-05-24,Fatehgarh Sahib,0.0
2016-05-24,Fazilka,0.0
2016-05-24,Firozpur,0.0
2016-05-24,Gurdaspur,0.0
2016-05-24,Hoshiarpur,0.0
2016-05-24,Jalandhar,0.0
2016-05-24,Kapurthala,0.0
2016-05-24,Ludhiana,0.0
2016-05-24,Mansa,0.0
2016-05-24,Moga,0.0
2016-05-24,Muktsar,0.0
2016-05-24,Pathankot,0.0
2016-05-24,Patiala,0.0
2016-05-24,Rupnagar,0.0
2016-05-24,SAS Nagar,0.0
2016-05-24,SBS Nagar,0.0
2016-05-24,Sangrur,0.0
2016-05-24,Tarn Taran,0.0
2016-05-25,Amritsar,0.0
2016-05-25,Barnala,0.0
2016-05-25,Bathinda,0.0
2016-05-25,Faridkot,0.0
2016-05-25,Fatehgarh Sahib,0.0
2016-05-25,Fazilka,0.0
2016-05-25,Firozpur,0.0
2016-05-25,Gurdaspur,0.0
2016-05-25,Hoshiarpur,0.0
2016-05-25,Jalandhar,0.0
2016-05-25,Kapurthala,0.0
2016-05-25,Ludhiana,0.0
2016-05-25,Mansa,0.0
2016-05-25,Moga,0.0
2016-05-25,Muktsar,0.0
2016-05-25,Pathankot,0.0
2016-05-25,Patiala,0.0
2016-05-25,Rupnagar,0.0
2016-05-25,SAS Nagar,0.0
2016-05-25,SBS Nagar,0.0
2016-05-25,Sangrur,0.0
2016-05-25,Tarn Taran,0.0
2016-05-26,Amritsar,0.0
2016-05-26,Barnala,0.0
2016-05-26,Bathinda,0.0
2016-05-26,Faridkot,0.0
2016-05-26,Fatehgarh Sahib,0.0
2016-05-26,Fazilka,0.0
2016-05-26,Firozpur,0.0
2016-05-26,Gurdaspur,0.0
2016-05-26,Hoshiarpur,0.0
2016-05-26,Jalandhar,0.0
2016-05-26,Kapurthala,0.0
2016-05-26,Ludhiana,0.0
2016-05-26,Mansa,0.0
2016-05-26,Moga,0.0
2016-05-26,Muktsar,0.0
2016-05-26,Pathankot,0.0
2016-05-26,Patiala,0.0
2016-05-26,Rupnagar,0.0
2016-05-26,SAS Nagar,0.0
2016-05-26,SBS Nagar,0.0
2016-05-26,Sangrur,0.0
2016-05-26,Tarn Taran,0.0
2016-05-27,Amritsar,0.0
2016-05-27,Barnala,0.0
2016-05-27,Bathinda,0.0
2016-05-27,Faridkot,0.0
2016-05-27,Fatehgarh Sahib,0.0
2016-05-27,Fazilka,0.0
2016-05-27,Firozpur,0.0
2016-05-27,Gurdaspur,0.0
2016-05-27,Hoshiarpur,0.0
2016-05-27,Jalandhar,0.0
2016-05-27,Kapurthala,0.0
2016-05-27,Ludhiana,0.0
2016-05-27,Mansa,0.0
2016-05-27,Moga,0.0
2016-05-27,Muktsar,0.0
2016-05-27,Pathankot,0.0
2016-05-27,Patiala,0.0
2016-05-27,Rupnagar,0.0
2016-05-27,SAS Nagar,0.0
2016-05-27,SBS Nagar,0.0
2016-05-27,Sangrur,0.0
2016-05-27,Tarn Taran,0.0
2016-05-28,Amritsar,0.0
2016-05-28,Barnala,0.0
2016-05-28,Bathinda,0.0
2016-05-28,Faridkot,0.0
2016-05-28,Fatehgarh Sahib,0.0
2016-05-28,Fazilka,0.0
2016-05-28,Firozpur,0.0
2016-05-28,Gurdaspur,0.0
2016-05-28,Hoshiarpur,0.0
2016-05-28,Jalandhar,0.0
2016-05-28,Kapurthala,0.0
2016-05-28,Ludhiana,0.0
2016-05-28,Mansa,0.0
2016-05-28,Moga,0.0
2016-05-28,Muktsar,0.0
2016-05-28,Pathankot,0.0
2016-05-28,Patiala,0.0
2016-05-28,Rupnagar,0.0
2016-05-28,SAS Nagar,0.0
2016-05-28,SBS Nagar,0.0
2016-05-28,Sangrur,0.0
2016-05-28,Tarn Taran,0.0
2016-05-29,Amritsar,0.0
2016-05-29,Barnala,0.0
2016-05-29,Bathinda,0.0
2016-05-29,Faridkot,0.0
2016-05-29,Fatehgarh Sahib,0.0
2016-05-29,Fazilka,0.0
2016-05-29,Firozpur,0.0
2016-05-29,Gurdaspur,0.0
2016-05-29,Hoshiarpur,0.0
2016-05-29,Jalandhar,0.0
2016-05-29,Kapurthala,0.0
2016-05-29,Ludhiana,0.0
2016-05-29,Mansa,0.0
2016-05-29,Moga,0.0
2016-05-29,Muktsar,0.0
2016-05-29,Pathankot,0.0
2016-05-29,Patiala,0.0
2016-05-29,Rupnagar,0.0
2016-05-29,SAS Nagar,0.0
2016-05-29,SBS Nagar,0.0
2016-05-29,Sangrur,0.0
2016-05-29,Tarn Taran,0.0
2016-05-30,Amritsar,0.0
2016-05-30,Barnala,0.0
2016-05-30,Bathinda,0.0
2016-05-30,Faridkot,0.0
2016-05-30,Fatehgarh Sahib,0.0
2016-05-30,Fazilka,0.0
2016-05-30,Firozpur,0.0
2016-05-30,Gurdaspur,0.0
2016-05-30,Hoshiarpur,0.0
2016-05-30,Jalandhar,0.0
2016-05-30,Kapurthala,0.0
2016-05-30,Ludhiana,0.0
2016-05-30,Mansa,0.0
2016-05-30,Moga,0.0
2016-05-30,Muktsar,0.0
2016-05-30,Pathankot,0.0
2016-05-30,Patiala,0.0
2016-05-30,Rupnagar,0.0
2016-05-30,SAS Nagar,0.0
2016-05-30,SBS Nagar,0.0
2016-05-30,Sangrur,0.0
2016-05-30,Tarn Taran,0.0
2016-05-31,Amritsar,0.0
2016-05-31,Barnala,0.0
2016-05-31,Bathinda,0.0
2016-05-31,Faridkot,0.0
2016-05-31,Fatehgarh Sahib,0.0
2016-05-31,Fazilka,0.0
2016-05-31,Firozpur,0.0
2016-05-31,Gurdaspur,0.0
2016-05-31,Hoshiarpur,0.0
2016-05-31,Jalandhar,0.0
2016-05-31,Kapurthala,0.0
2016-05-31,Ludhiana,0.0
2016-05-31,Mansa,0.0
2016-05-31,Moga,0.0
2016-05-31,Muktsar,0.0
2016-05-31,Pathankot,0.0
2016-05-31,Patiala,0.0
2016-05-31,Rupnagar,0.0
2016-05-31,SAS Nagar,0.0
2016-05-31,SBS Nagar,0.0
2016-05-31,Sangrur,0.0
2016-05-31,Tarn Taran,0.0
2016-06-01,Amritsar,0.0
2016-06-01,Barnala,0.0
2016-06-01,Bathinda,0.0
2016-06-01,Faridkot,0.0
2016-06-01,Fatehgarh Sahib,0.0
2016-06-01,Fazilka,0.0
2016-06-01,Firozpur,0.0
2016-06-01,Gurdaspur,0.0
2016-06-01,Hoshiarpur,0.0
2016-06-01,Jalandhar,0.0
2016-06-01,Kapurthala,0.0
2016-06-01,Ludhiana,0.0
2016-06-01,Mansa,0.0
2016-06-01,Moga,0.0
2016-06-01,Muktsar,0.0
2016-06-01,Pathankot,0.0
2016-06-01,Patiala,0.0
2016-06-01,Rupnagar,0.0
2016-06-01,SAS Nagar,0.0
2016-06-01,SBS Nagar,0.0
2016-06-01,Sangrur,0.0
2016-06-01,Tarn Taran,0.0
2016-06-02,Amritsar,0.0
2016-06-02,Barnala,0.0
2016-06-02,Bathinda,0.0
2016-06-02,Faridkot,0.0
2016-06-02,Fatehgarh Sahib,0.0
2016-06-02,Fazilka,0.0
2016-06-02,Firozpur,0.0
2016-06-02,Gurdaspur,0.0
2016-06-02,Hoshiarpur,0.0
2016-06-02,Jalandhar,0.0
2016-06-02,Kapurthala,0.0
2016-06-02,Ludhiana,0.0
2016-06-02,Mansa,0.0
2016-06-02,Moga,0.0
2016-06-02,Muktsar,0.0
2016-06-02,Pathankot,0.0
2016-06-02,Patiala,0.0
2016-06-02,Rupnagar,0.0
2016-06-02,SAS Nagar,0.0
2016-06-02,SBS Nagar,0.0
2016-06-02,Sangrur,0.0
2016-06-02,Tarn Taran,0.0
2016-06-03,Amritsar,0.0
2016-06-03,Barnala,0.0
2016-06-03,Bathinda,0.0
2016-06-03,Faridkot,0.0
2016-06-03,Fatehgarh Sahib,0.0
2016-06-03,Fazilka,0.0
2016-06-03,Firozpur,0.0
2016-06-03,Gurdaspur,0.0
2016-06-03,Hoshiarpur,0.0
2016-06-03,Jalandhar,0.0
2016-06-03,Kapurthala,0.0
2016-06-03,Ludhiana,0.0
2016-06-03,Mansa,0.0
2016-06-03,Moga,0.0
2016-06-03,Muktsar,0.0
2016-06-03,Pathankot,0.0
2016-06-03,Patiala,0.0
2016-06-03,Rupnagar,0.0
2016-06-03,SAS Nagar,0.0
2016-06-03,SBS Nagar,0.0
2016-06-03,Sangrur,0.0
2016-06-03,Tarn Taran,0.0
2016-06-04,Amritsar,0.0
2016-06-04,Barnala,0.0
2016-06-04,Bathinda,0.0
2016-06-04,Faridkot,0.0
2016-06-04,Fatehgarh Sahib,0.0
2016-06-04,Fazilka,0.0
2016-06-04,Firozpur,0.0
2016-06-04,Gurdaspur,0.0
2016-06-04,Hoshiarpur,0.0
2016-06-04,Jalandhar,0.0
2016-06-04,Kapurthala,0.0
2016-06-04,Ludhiana,0.0
2016-06-04,Mansa,0.0
2016-06-04,Moga,0.0
2016-06-04,Muktsar,0.0
2016-06-04,Pathankot,0.0
2016-06-04,Patiala,0.0
2016-06-04,Rupnagar,0.0
2016-06-04,SAS Nagar,0.0
2016-06-04,SBS Nagar,0.0
2016-06-04,Sangrur,0.0
2016-06-04,Tarn Taran,0.0
2016-06-05,Amritsar,0.0
2016-06-05,Barnala,0.0
2016-06-05,Bathinda,0.0
2016-06-05,Faridkot,0.0
2016-06-05,Fatehgarh Sahib,0.0
2016-06-05,Fazilka,0.0
2016-06-05,Firozpur,0.0
2016-06-05,Gurdaspur,0.0
2016-06-05,Hoshiarpur,0.0
2016-06-05,Jalandhar,0.0
2016-06-05,Kapurthala,0.0
2016-06-05,Ludhiana,0.0
2016-06-05,Mansa,0.0
2016-06-05,Moga,0.0
2016-06-05,Muktsar,0.0
2016-06-05,Pathankot,0.0
2016-06-05,Patiala,0.0
2016-06-05,Rupnagar,0.0
2016-06-05,SAS Nagar,0.0
2016-06-05,SBS Nagar,0.0
2016-06-05,Sangrur,0.0
2016-06-05,Tarn Taran,0.0
2016-06-06,Amritsar,0.0
2016-06-06,Barnala,0.0
2016-06-06,Bathinda,0.0
2016-06-06,Faridkot,0.0
2016-06-06,Fatehgarh Sahib,0.0
2016-06-06,Fazilka,0.0
2016-06-06,Firozpur,0.0
2016-06-06,Gurdaspur,0.0
2016-06-06,Hoshiarpur,0.0
2016-06-06,Jalandhar,0.0
2016-06-06,Kapurthala,0.0
2016-06-06,Ludhiana,0.0
2016-06-06,Mansa,0.0
2016-06-06,Moga,0.0
2016-06-06,Muktsar,0.0
2016-06-06,Pathankot,0.0
2016-06-06,Patiala,0.0
2016-06-06,Rupnagar,0.0
2016-06-06,SAS Nagar,0.0
2016-06-06,SBS Nagar,0.0
2016-06-06,Sangrur,0.0
2016-06-06,Tarn Taran,0.0
2016-06-07,Amritsar,0.0
2016-06-07,Barnala,0.0
2016-06-07,Bathinda,0.0
2016-06-07,Faridkot,0.0
2016-06-07,Fatehgarh Sahib,0.0
2016-06-07,Fazilka,0.0
2016-06-07,Firozpur,0.0
2016-06-07,Gurdaspur,0.0
2016-06-07,Hoshiarpur,0.0
2016-06-07,Jalandhar,0.0
2016-06-07,Kapurthala,0.0
2016-06-07,Ludhiana,0.0
2016-06-07,Mansa,0.0
2016-06-07,Moga,0.0
2016-06-07,Muktsar,0.0
2016-06-07,Pathankot,0.0
2016-06-07,Patiala,0.0
2016-06-07,Rupnagar,0.0
2016-06-07,SAS Nagar,0.0
2016-06-07,SBS Nagar,0.0
2016-06-07,Sangrur,0.0
2016-06-07,Tarn Taran,0.0
2016-06-08,Amritsar,0.0
2016-06-08,Barnala,0.0
2016-06-08,Bathinda,0.0
2016-06-08,Faridkot,0.0
2016-06-08,Fatehgarh Sahib,0.0
2016-06-08,Fazilka,0.0
2016-06-08,Firozpur,0.0
2016-06-08,Gurdaspur,0.0
2016-06-08,Hoshiarpur,0.0
2016-06-08,Jalandhar,0.0
2016-06-08,Kapurthala,0.0
2016-06-08,Ludhiana,0.0
2016-06-08,Mansa,0.0
2016-06-08,Moga,0.0
2016-06-08,Muktsar,0.0
2016-06-08,Pathankot,0.0
2016-06-08,Patiala,0.0
2016-06-08,Rupnagar,0.0
2016-06-08,SAS Nagar,0.0
2016-06-08,SBS Nagar,0.0
2016-06-08,Sangrur,0.0
2016-06-08,Tarn Taran,0.0
2016-06-09,Amritsar,0.0
2016-06-09,Barnala,0.0
2016-06-09,Bathinda,0.0
2016-06-09,Faridkot,0.0
2016-06-09,Fatehgarh Sahib,0.0
2016-06-09,Fazilka,0.0
2016-06-09,Firozpur,0.0
2016-06-09,Gurdaspur,0.0
2016-06-09,Hoshiarpur,0.0
2016-06-09,Jalandhar,0.0
2016-06-09,Kapurthala,0.0
2016-06-09,Ludhiana,0.0
2016-06-09,Mansa,0.0
2016-06-09,Moga,0.0
2016-06-09,Muktsar,0.0
2016-06-09,Pathankot,0.0
2016-06-09,Patiala,0.0
2016-06-09,Rupnagar,0.0
2016-06-09,SAS Nagar,0.0
2016-06-09,SBS Nagar,0.0
2016-06-09,Sangrur,0.0
2016-06-09,Tarn Taran,0.0
2016-06-10,Amritsar,0.0
2016-06-10,Barnala,0.0
2016-06-10,Bathinda,0.0
2016-06-10,Faridkot,0.0
2016-06-10,Fatehgarh Sahib,0.0
2016-06-10,Fazilka,0.0
2016-06-10,Firozpur,0.0
2016-06-10,Gurdaspur,0.0
2016-06-10,Hoshiarpur,0.0
2016-06-10,Jalandhar,0.0
2016-06-10,Kapurthala,0.0
2016-06-10,Ludhiana,0.0
2016-06-10,Mansa,0.0
2016-06-10,Moga,0.0
2016-06-10,Muktsar,0.0
2016-06-10,Pathankot,0.0
2016-06-10,Patiala,0.0
2016-06-10,Rupnagar,0.0
2016-06-10,SAS Nagar,0.0
2016-06-10,SBS Nagar,0.0
2016-06-10,Sangrur,0.0
2016-06-10,Tarn Taran,0.0
2016-06-11,Amritsar,0.0
2016-06-11,Barnala,0.0
2016-06-11,Bathinda,0.0
2016-06-11,Faridkot,0.0
2016-06-11,Fatehgarh Sahib,0.0
2016-06-11,Fazilka,0.0
2016-06-11,Firozpur,0.0
2016-06-11,Gurdaspur,0.0
2016-06-11,Hoshiarpur,0.0
2016-06-11,Jalandhar,0.0
2016-06-11,Kapurthala,0.0
2016-06-11,Ludhiana,0.0
2016-06-11,Mansa,0.0
2016-06-11,Moga,0.0
2016-06-11,Muktsar,0.0
2016-06-11,Pathankot,0.0
